Codigo,Localidad,ActividadEconomica,Year,PorcUso
17,"LA CANDELARIA","HOTELES",2012,0.011491199
17,"LA CANDELARIA","INDUSTRIA",2012,0.000000000
17,"LA CANDELARIA","LOTES",2012,0.000000000
17,"LA CANDELARIA","OFICINAS",2012,0.339650467
17,"LA CANDELARIA","OTROS",2012,0.085955148
17,"LA CANDELARIA","RESIDENCIAL",2012,0.285420347
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2012,0.171086622
17,"LA CANDELARIA","BODEGAS",2013,0.020802762
17,"LA CANDELARIA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.000000000
17,"LA CANDELARIA","COMERCIO",2013,0.087080711
17,"LA CANDELARIA","HOTELES",2013,0.012692919
17,"LA CANDELARIA","INDUSTRIA",2013,0.000000000
17,"LA CANDELARIA","LOTES",2013,0.000000000
17,"LA CANDELARIA","OFICINAS",2013,0.336368116
17,"LA CANDELARIA","OTROS",2013,0.087401583
17,"LA CANDELARIA","RESIDENCIAL",2013,0.283708211
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2013,0.171945699
17,"LA CANDELARIA","BODEGAS",2014,0.022357620
17,"LA CANDELARIA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.000000000
17,"LA CANDELARIA","COMERCIO",2014,0.085823975
17,"LA CANDELARIA","HOTELES",2014,0.013523447
17,"LA CANDELARIA","INDUSTRIA",2014,0.000000000
17,"LA CANDELARIA","LOTES",2014,0.000000000
17,"LA CANDELARIA","OFICINAS",2014,0.331186504
17,"LA CANDELARIA","OTROS",2014,0.093498592
17,"LA CANDELARIA","RESIDENCIAL",2014,0.281383365
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2014,0.172226497
17,"LA CANDELARIA","BODEGAS",2015,0.022887226
17,"LA CANDELARIA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.000000000
17,"LA CANDELARIA","COMERCIO",2015,0.086185488
17,"LA CANDELARIA","HOTELES",2015,0.013563069
17,"LA CANDELARIA","INDUSTRIA",2015,0.000000000
17,"LA CANDELARIA","LOTES",2015,0.000000000
17,"LA CANDELARIA","OFICINAS",2015,0.330872854
17,"LA CANDELARIA","OTROS",2015,0.083128012
17,"LA CANDELARIA","RESIDENCIAL",2015,0.280643895
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2015,0.182719457
17,"LA CANDELARIA","BODEGAS",2016,0.022704845
17,"LA CANDELARIA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.000000000
17,"LA CANDELARIA","COMERCIO",2016,0.085205387
17,"LA CANDELARIA","HOTELES",2016,0.013439423
17,"LA CANDELARIA","INDUSTRIA",2016,0.000000000
17,"LA CANDELARIA","LOTES",2016,0.000000000
17,"LA CANDELARIA","OFICINAS",2016,0.326636610
17,"LA CANDELARIA","OTROS",2016,0.082548249
17,"LA CANDELARIA","RESIDENCIAL",2016,0.278040408
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2016,0.191425080
17,"LA CANDELARIA","BODEGAS",2017,0.022293875
17,"LA CANDELARIA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.000000000
17,"LA CANDELARIA","COMERCIO",2017,0.082367724
17,"LA CANDELARIA","HOTELES",2017,0.011451846
17,"LA CANDELARIA","INDUSTRIA",2017,0.000000000
17,"LA CANDELARIA","LOTES",2017,0.000000000
17,"LA CANDELARIA","OFICINAS",2017,0.322065069
17,"LA CANDELARIA","OTROS",2017,0.083523287
17,"LA CANDELARIA","RESIDENCIAL",2017,0.292874780
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2017,0.185423418
17,"LA CANDELARIA","BODEGAS",2018,0.024440813
17,"LA CANDELARIA","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.000000000
17,"LA CANDELARIA","COMERCIO",2018,0.081893983
17,"LA CANDELARIA","HOTELES",2018,0.011232981
17,"LA CANDELARIA","INDUSTRIA",2018,0.000000000
17,"LA CANDELARIA","LOTES",2018,0.000000000
17,"LA CANDELARIA","OFICINAS",2018,0.319830309
17,"LA CANDELARIA","OTROS",2018,0.083806682
17,"LA CANDELARIA","RESIDENCIAL",2018,0.294902697
17,"LA CANDELARIA","UNIVERSIDADES Y COLEGIOS",2018,0.183892534
18,"RAFAEL URIBE URIBE","BODEGAS",2010,0.024629600
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.004121049
18,"RAFAEL URIBE URIBE","COMERCIO",2010,0.019774688
18,"RAFAEL URIBE URIBE","HOTELES",2010,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2010,0.000000000
18,"RAFAEL URIBE URIBE","LOTES",2010,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2010,0.014417570
18,"RAFAEL URIBE URIBE","OTROS",2010,0.038194833
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2010,0.869386101
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2010,0.029476158
18,"RAFAEL URIBE URIBE","BODEGAS",2011,0.025326101
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.003913080
18,"RAFAEL URIBE URIBE","COMERCIO",2011,0.018638290
18,"RAFAEL URIBE URIBE","HOTELES",2011,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2011,0.000239780
18,"RAFAEL URIBE URIBE","LOTES",2011,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2011,0.015332306
18,"RAFAEL URIBE URIBE","OTROS",2011,0.040658961
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2011,0.865829907
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2011,0.030061575
18,"RAFAEL URIBE URIBE","BODEGAS",2012,0.024711435
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.004116427
18,"RAFAEL URIBE URIBE","COMERCIO",2012,0.018408729
18,"RAFAEL URIBE URIBE","HOTELES",2012,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2012,0.000305630
18,"RAFAEL URIBE URIBE","LOTES",2012,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2012,0.027944552
18,"RAFAEL URIBE URIBE","OTROS",2012,0.028923608
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2012,0.864128204
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2012,0.031461416
18,"RAFAEL URIBE URIBE","BODEGAS",2013,0.023551618
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.003999349
18,"RAFAEL URIBE URIBE","COMERCIO",2013,0.018016370
18,"RAFAEL URIBE URIBE","HOTELES",2013,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2013,0.000466012
18,"RAFAEL URIBE URIBE","LOTES",2013,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2013,0.027966236
18,"RAFAEL URIBE URIBE","OTROS",2013,0.029618340
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2013,0.865852015
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2013,0.030530060
18,"RAFAEL URIBE URIBE","BODEGAS",2014,0.023450658
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.003929007
18,"RAFAEL URIBE URIBE","COMERCIO",2014,0.017947613
18,"RAFAEL URIBE URIBE","HOTELES",2014,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2014,0.000456472
18,"RAFAEL URIBE URIBE","LOTES",2014,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2014,0.027674676
18,"RAFAEL URIBE URIBE","OTROS",2014,0.029479049
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2014,0.866851725
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2014,0.030210798
18,"RAFAEL URIBE URIBE","BODEGAS",2015,0.023063766
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.004067936
18,"RAFAEL URIBE URIBE","COMERCIO",2015,0.017658279
18,"RAFAEL URIBE URIBE","HOTELES",2015,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2015,0.000447913
18,"RAFAEL URIBE URIBE","LOTES",2015,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2015,0.027841834
18,"RAFAEL URIBE URIBE","OTROS",2015,0.029600086
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2015,0.867381032
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2015,0.029939153
18,"RAFAEL URIBE URIBE","BODEGAS",2016,0.022524382
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.004604468
18,"RAFAEL URIBE URIBE","COMERCIO",2016,0.017806811
18,"RAFAEL URIBE URIBE","HOTELES",2016,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2016,0.000443387
18,"RAFAEL URIBE URIBE","LOTES",2016,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2016,0.028144667
18,"RAFAEL URIBE URIBE","OTROS",2016,0.029140913
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2016,0.867216104
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2016,0.030119268
18,"RAFAEL URIBE URIBE","BODEGAS",2017,0.022828716
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.004569427
18,"RAFAEL URIBE URIBE","COMERCIO",2017,0.017553459
18,"RAFAEL URIBE URIBE","HOTELES",2017,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2017,0.000511705
18,"RAFAEL URIBE URIBE","LOTES",2017,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2017,0.027811523
18,"RAFAEL URIBE URIBE","OTROS",2017,0.029244273
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2017,0.866648456
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2017,0.030832440
18,"RAFAEL URIBE URIBE","BODEGAS",2018,0.022473005
18,"RAFAEL URIBE URIBE","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.004535553
18,"RAFAEL URIBE URIBE","COMERCIO",2018,0.017777259
18,"RAFAEL URIBE URIBE","HOTELES",2018,0.000000000
18,"RAFAEL URIBE URIBE","INDUSTRIA",2018,0.000447480
18,"RAFAEL URIBE URIBE","LOTES",2018,0.000000000
18,"RAFAEL URIBE URIBE","OFICINAS",2018,0.027659265
18,"RAFAEL URIBE URIBE","OTROS",2018,0.029207961
18,"RAFAEL URIBE URIBE","RESIDENCIAL",2018,0.867222661
18,"RAFAEL URIBE URIBE","UNIVERSIDADES Y COLEGIOS",2018,0.030676815
19,"CIUDAD BOLÍVAR","BODEGAS",2010,0.025057028
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.000826224
19,"CIUDAD BOLÍVAR","COMERCIO",2010,0.016619516
19,"CIUDAD BOLÍVAR","HOTELES",2010,0.000050793
19,"CIUDAD BOLÍVAR","INDUSTRIA",2010,0.022675997
19,"CIUDAD BOLÍVAR","LOTES",2010,0.000008511
19,"CIUDAD BOLÍVAR","OFICINAS",2010,0.012427141
19,"CIUDAD BOLÍVAR","OTROS",2010,0.020856218
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2010,0.872377892
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2010,0.029100680
19,"CIUDAD BOLÍVAR","BODEGAS",2011,0.023984054
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.002193985
19,"CIUDAD BOLÍVAR","COMERCIO",2011,0.017115650
19,"CIUDAD BOLÍVAR","HOTELES",2011,0.000000000
19,"CIUDAD BOLÍVAR","INDUSTRIA",2011,0.022577116
19,"CIUDAD BOLÍVAR","LOTES",2011,0.000008185
19,"CIUDAD BOLÍVAR","OFICINAS",2011,0.014274023
19,"CIUDAD BOLÍVAR","OTROS",2011,0.021375905
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2011,0.870499071
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2011,0.027972012
19,"CIUDAD BOLÍVAR","BODEGAS",2012,0.021588484
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.002122360
19,"CIUDAD BOLÍVAR","COMERCIO",2012,0.018082775
19,"CIUDAD BOLÍVAR","HOTELES",2012,0.000023074
19,"CIUDAD BOLÍVAR","INDUSTRIA",2012,0.022212381
19,"CIUDAD BOLÍVAR","LOTES",2012,0.000003764
19,"CIUDAD BOLÍVAR","OFICINAS",2012,0.014845727
19,"CIUDAD BOLÍVAR","OTROS",2012,0.022642017
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2012,0.871220704
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2012,0.027258714
19,"CIUDAD BOLÍVAR","BODEGAS",2013,0.021023878
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.002165831
19,"CIUDAD BOLÍVAR","COMERCIO",2013,0.017535348
19,"CIUDAD BOLÍVAR","HOTELES",2013,0.000022179
19,"CIUDAD BOLÍVAR","INDUSTRIA",2013,0.021314061
19,"CIUDAD BOLÍVAR","LOTES",2013,0.000003618
19,"CIUDAD BOLÍVAR","OFICINAS",2013,0.014710972
19,"CIUDAD BOLÍVAR","OTROS",2013,0.021672020
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2013,0.875210403
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2013,0.026341692
19,"CIUDAD BOLÍVAR","BODEGAS",2014,0.018405113
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.002073628
19,"CIUDAD BOLÍVAR","COMERCIO",2014,0.017269798
19,"CIUDAD BOLÍVAR","HOTELES",2014,0.000021533
19,"CIUDAD BOLÍVAR","INDUSTRIA",2014,0.020428675
19,"CIUDAD BOLÍVAR","LOTES",2014,0.000003513
19,"CIUDAD BOLÍVAR","OFICINAS",2014,0.014334620
19,"CIUDAD BOLÍVAR","OTROS",2014,0.021054530
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2014,0.880715702
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2014,0.025692888
19,"CIUDAD BOLÍVAR","BODEGAS",2015,0.018122092
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.002253187
19,"CIUDAD BOLÍVAR","COMERCIO",2015,0.016794871
19,"CIUDAD BOLÍVAR","HOTELES",2015,0.000020953
19,"CIUDAD BOLÍVAR","INDUSTRIA",2015,0.019540143
19,"CIUDAD BOLÍVAR","LOTES",2015,0.000003418
19,"CIUDAD BOLÍVAR","OFICINAS",2015,0.013599516
19,"CIUDAD BOLÍVAR","OTROS",2015,0.021607341
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2015,0.882638643
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2015,0.025419837
19,"CIUDAD BOLÍVAR","BODEGAS",2016,0.018563050
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.002199540
19,"CIUDAD BOLÍVAR","COMERCIO",2016,0.016546897
19,"CIUDAD BOLÍVAR","HOTELES",2016,0.000020454
19,"CIUDAD BOLÍVAR","INDUSTRIA",2016,0.020118067
19,"CIUDAD BOLÍVAR","LOTES",2016,0.000000000
19,"CIUDAD BOLÍVAR","OFICINAS",2016,0.013271225
19,"CIUDAD BOLÍVAR","OTROS",2016,0.020818388
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2016,0.882768055
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2016,0.025694325
19,"CIUDAD BOLÍVAR","BODEGAS",2017,0.018917354
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.002139258
19,"CIUDAD BOLÍVAR","COMERCIO",2017,0.015675559
19,"CIUDAD BOLÍVAR","HOTELES",2017,0.000019893
19,"CIUDAD BOLÍVAR","INDUSTRIA",2017,0.019603938
19,"CIUDAD BOLÍVAR","LOTES",2017,0.000000000
19,"CIUDAD BOLÍVAR","OFICINAS",2017,0.013121067
19,"CIUDAD BOLÍVAR","OTROS",2017,0.020692666
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2017,0.885040563
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2017,0.024789703
19,"CIUDAD BOLÍVAR","BODEGAS",2018,0.017856372
19,"CIUDAD BOLÍVAR","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.002047220
19,"CIUDAD BOLÍVAR","COMERCIO",2018,0.015661783
19,"CIUDAD BOLÍVAR","HOTELES",2018,0.000038866
19,"CIUDAD BOLÍVAR","INDUSTRIA",2018,0.018940088
19,"CIUDAD BOLÍVAR","LOTES",2018,0.000000000
19,"CIUDAD BOLÍVAR","OFICINAS",2018,0.013984729
19,"CIUDAD BOLÍVAR","OTROS",2018,0.020798377
19,"CIUDAD BOLÍVAR","RESIDENCIAL",2018,0.886168968
19,"CIUDAD BOLÍVAR","UNIVERSIDADES Y COLEGIOS",2018,0.024503595
20,"SUMAPAZ","BODEGAS",2010,0.026829410
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2010,0.000000000
20,"SUMAPAZ","COMERCIO",2010,0.004839124
20,"SUMAPAZ","HOTELES",2010,0.000000000
20,"SUMAPAZ","INDUSTRIA",2010,0.000000000
20,"SUMAPAZ","LOTES",2010,0.000000000
20,"SUMAPAZ","OFICINAS",2010,0.063577673
20,"SUMAPAZ","OTROS",2010,0.019794088
20,"SUMAPAZ","RESIDENCIAL",2010,0.744573645
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2010,0.140386059
20,"SUMAPAZ","BODEGAS",2011,0.026765448
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2011,0.000000000
20,"SUMAPAZ","COMERCIO",2011,0.004827587
20,"SUMAPAZ","HOTELES",2011,0.000000000
20,"SUMAPAZ","INDUSTRIA",2011,0.000000000
20,"SUMAPAZ","LOTES",2011,0.000468511
20,"SUMAPAZ","OFICINAS",2011,0.063426103
20,"SUMAPAZ","OTROS",2011,0.019746899
20,"SUMAPAZ","RESIDENCIAL",2011,0.744714074
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2011,0.140051377
20,"SUMAPAZ","BODEGAS",2012,0.026672298
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2012,0.000000000
20,"SUMAPAZ","COMERCIO",2012,0.004810786
20,"SUMAPAZ","HOTELES",2012,0.000000000
20,"SUMAPAZ","INDUSTRIA",2012,0.000000000
20,"SUMAPAZ","LOTES",2012,0.000466880
20,"SUMAPAZ","OFICINAS",2012,0.063205365
20,"SUMAPAZ","OTROS",2012,0.019678175
20,"SUMAPAZ","RESIDENCIAL",2012,0.745602531
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2012,0.139563964
20,"SUMAPAZ","BODEGAS",2013,0.026239671
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2013,0.000000000
20,"SUMAPAZ","COMERCIO",2013,0.004732755
20,"SUMAPAZ","HOTELES",2013,0.000000000
20,"SUMAPAZ","INDUSTRIA",2013,0.000000000
20,"SUMAPAZ","LOTES",2013,0.000459307
20,"SUMAPAZ","OFICINAS",2013,0.062180168
20,"SUMAPAZ","OTROS",2013,0.019358993
20,"SUMAPAZ","RESIDENCIAL",2013,0.749728883
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2013,0.137300223
20,"SUMAPAZ","BODEGAS",2014,0.026117755
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2014,0.000000000
20,"SUMAPAZ","COMERCIO",2014,0.004710765
20,"SUMAPAZ","HOTELES",2014,0.000000000
20,"SUMAPAZ","INDUSTRIA",2014,0.000000000
20,"SUMAPAZ","LOTES",2014,0.000457173
20,"SUMAPAZ","OFICINAS",2014,0.061891263
20,"SUMAPAZ","OTROS",2014,0.019269046
20,"SUMAPAZ","RESIDENCIAL",2014,0.750891707
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2014,0.136662291
20,"SUMAPAZ","BODEGAS",2015,0.025836332
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2015,0.000000000
20,"SUMAPAZ","COMERCIO",2015,0.004660006
20,"SUMAPAZ","HOTELES",2015,0.000000000
20,"SUMAPAZ","INDUSTRIA",2015,0.000000000
20,"SUMAPAZ","LOTES",2015,0.000452247
20,"SUMAPAZ","OFICINAS",2015,0.061224376
20,"SUMAPAZ","OTROS",2015,0.019061420
20,"SUMAPAZ","RESIDENCIAL",2015,0.753575882
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2015,0.135189736
20,"SUMAPAZ","BODEGAS",2016,0.014779508
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2016,0.000000000
20,"SUMAPAZ","COMERCIO",2016,0.006927989
20,"SUMAPAZ","HOTELES",2016,0.000000000
20,"SUMAPAZ","INDUSTRIA",2016,0.000000000
20,"SUMAPAZ","LOTES",2016,0.000368403
20,"SUMAPAZ","OFICINAS",2016,0.086076731
20,"SUMAPAZ","OTROS",2016,0.021997072
20,"SUMAPAZ","RESIDENCIAL",2016,0.720542345
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2016,0.149307953
20,"SUMAPAZ","BODEGAS",2017,0.003643569
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2017,0.000000000
20,"SUMAPAZ","COMERCIO",2017,0.001823998
20,"SUMAPAZ","HOTELES",2017,0.000000000
20,"SUMAPAZ","INDUSTRIA",2017,0.000000000
20,"SUMAPAZ","LOTES",2017,0.000000000
20,"SUMAPAZ","OFICINAS",2017,0.076750596
20,"SUMAPAZ","OTROS",2017,0.043022122
20,"SUMAPAZ","RESIDENCIAL",2017,0.719382506
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2017,0.155377209
20,"SUMAPAZ","BODEGAS",2018,0.003560994
20,"SUMAPAZ","CLINICAS, HOSPITALES, CENTROS MEDICOS",2018,0.000000000
20,"SUMAPAZ","COMERCIO",2018,0.001782660
20,"SUMAPAZ","HOTELES",2018,0.000000000
20,"SUMAPAZ","INDUSTRIA",2018,0.000000000
20,"SUMAPAZ","LOTES",2018,0.000000000
20,"SUMAPAZ","OFICINAS",2018,0.073381030
20,"SUMAPAZ","OTROS",2018,0.061309130
20,"SUMAPAZ","RESIDENCIAL",2018,0.703820929
20,"SUMAPAZ","UNIVERSIDADES Y COLEGIOS",2018,0.156145257